Timeframe name,From (date),To (date),Material name,Material code,Quantity,Unit,Location,Comments
January 2018,01/01/18,31/01/18,water,MF9,32081.65,ML,Voëlvlei,
February 2018,01/02/18,28/02/18,water,MF9,27691.14,ML,Voëlvlei,
March 2018,01/03/18,31/03/18,water,MF9,24612.39,ML,Voëlvlei,
April 2018,01/04/18,30/04/18,water,MF9,23183.97,ML,Voëlvlei,
May 2018,01/05/18,31/05/18,water,MF9,24638.9,ML,Voëlvlei,
June 2018,01/06/18,30/06/18,water,MF9,48033.23,ML,Voëlvlei,
July 2018,01/07/18,31/07/18,water,MF9,87619.65,ML,Voëlvlei,
August 2018,01/08/18,31/08/18,water,MF9,104228.0,ML,Voëlvlei,
September 2018,01/09/18,30/09/18,water,MF9,137482.8,ML,Voëlvlei,
October 2018,01/10/18,31/10/18,water,MF9,158034.19,ML,Voëlvlei,
November 2018,01/11/18,30/11/18,water,MF9,153668.37,ML,Voëlvlei,
December 2018,01/12/18,31/12/18,water,MF9,143759.52,ML,Voëlvlei,
January 2019,01/01/19,31/01/19,water,MF9,131139.48,ML,Voëlvlei,
February 2019,01/02/19,28/02/19,water,MF9,116269.07,ML,Voëlvlei,
March 2019,01/03/19,31/03/19,water,MF9,104313.48,ML,Voëlvlei,
April 2019,01/04/19,30/04/19,water,MF9,96304.97,ML,Voëlvlei,
May 2019,01/05/19,31/05/19,water,MF9,91126.4,ML,Voëlvlei,
January 2012,01/01/12,31/01/12,water,MF9,770.03,ML,Hely-Hutchinson,
February 2012,01/02/12,29/02/12,water,MF9,426.79,ML,Hely-Hutchinson,
March 2012,01/03/12,31/03/12,water,MF9,122.42,ML,Hely-Hutchinson,
April 2012,01/04/12,30/04/12,water,MF9,2.63,ML,Hely-Hutchinson,
May 2012,01/05/12,31/05/12,water,MF9,0.0,ML,Hely-Hutchinson,
June 2012,01/06/12,30/06/12,water,MF9,232.07,ML,Hely-Hutchinson,
July 2012,01/07/12,31/07/12,water,MF9,821.45,ML,Hely-Hutchinson,
August 2012,01/08/12,31/08/12,water,MF9,930.06,ML,Hely-Hutchinson,
September 2012,01/09/12,30/09/12,water,MF9,927.47,ML,Hely-Hutchinson,
October 2012,01/10/12,31/10/12,water,MF9,925.45,ML,Hely-Hutchinson,
November 2012,01/11/12,30/11/12,water,MF9,920.03,ML,Hely-Hutchinson,
December 2012,01/12/12,31/12/12,water,MF9,908.77,ML,Hely-Hutchinson,
January 2013,01/01/13,31/01/13,water,MF9,879.84,ML,Hely-Hutchinson,
February 2013,01/02/13,28/02/13,water,MF9,619.25,ML,Hely-Hutchinson,
March 2013,01/03/13,31/03/13,water,MF9,71.42,ML,Hely-Hutchinson,
April 2013,01/04/13,30/04/13,water,MF9,99.23,ML,Hely-Hutchinson,
May 2013,01/05/13,31/05/13,water,MF9,335.61,ML,Hely-Hutchinson,
June 2013,01/06/13,30/06/13,water,MF9,893.4,ML,Hely-Hutchinson,
July 2013,01/07/13,31/07/13,water,MF9,929.94,ML,Hely-Hutchinson,
August 2013,01/08/13,31/08/13,water,MF9,932.39,ML,Hely-Hutchinson,
September 2013,01/09/13,30/09/13,water,MF9,931.1,ML,Hely-Hutchinson,
October 2013,01/10/13,31/10/13,water,MF9,915.55,ML,Hely-Hutchinson,
November 2013,01/11/13,30/11/13,water,MF9,892.47,ML,Hely-Hutchinson,
December 2013,01/12/13,31/12/13,water,MF9,909.13,ML,Hely-Hutchinson,
January 2014,01/01/14,31/01/14,water,MF9,913.26,ML,Hely-Hutchinson,
February 2014,01/02/14,28/02/14,water,MF9,828.36,ML,Hely-Hutchinson,
March 2014,01/03/14,31/03/14,water,MF9,388.58,ML,Hely-Hutchinson,
April 2014,01/04/14,30/04/14,water,MF9,321.53,ML,Hely-Hutchinson,
May 2014,01/05/14,31/05/14,water,MF9,215.48,ML,Hely-Hutchinson,
June 2014,01/06/14,30/06/14,water,MF9,572.17,ML,Hely-Hutchinson,
July 2014,01/07/14,31/07/14,water,MF9,920.26,ML,Hely-Hutchinson,
August 2014,01/08/14,31/08/14,water,MF9,929.19,ML,Hely-Hutchinson,
September 2014,01/09/14,30/09/14,water,MF9,923.27,ML,Hely-Hutchinson,
October 2014,01/10/14,31/10/14,water,MF9,749.61,ML,Hely-Hutchinson,
November 2014,01/11/14,30/11/14,water,MF9,388.5,ML,Hely-Hutchinson,
December 2014,01/12/14,31/12/14,water,MF9,361.39,ML,Hely-Hutchinson,
January 2015,01/01/15,31/01/15,water,MF9,398.9,ML,Hely-Hutchinson,
February 2015,01/02/15,28/02/15,water,MF9,96.64,ML,Hely-Hutchinson,
March 2015,01/03/15,31/03/15,water,MF9,0.0,ML,Hely-Hutchinson,
April 2015,01/04/15,30/04/15,water,MF9,0.0,ML,Hely-Hutchinson,
May 2015,01/05/15,31/05/15,water,MF9,9.97,ML,Hely-Hutchinson,
June 2015,01/06/15,30/06/15,water,MF9,434.33,ML,Hely-Hutchinson,
July 2015,01/07/15,31/07/15,water,MF9,791.58,ML,Hely-Hutchinson,
August 2015,01/08/15,31/08/15,water,MF9,927.74,ML,Hely-Hutchinson,
September 2015,01/09/15,30/09/15,water,MF9,925.8,ML,Hely-Hutchinson,
October 2015,01/10/15,31/10/15,water,MF9,924.65,ML,Hely-Hutchinson,
November 2015,01/11/15,30/11/15,water,MF9,923.73,ML,Hely-Hutchinson,
December 2015,01/12/15,31/12/15,water,MF9,918.61,ML,Hely-Hutchinson,
January 2016,01/01/16,31/01/16,water,MF9,883.81,ML,Hely-Hutchinson,
February 2016,01/02/16,29/02/16,water,MF9,794.97,ML,Hely-Hutchinson,
March 2016,01/03/16,31/03/16,water,MF9,716.45,ML,Hely-Hutchinson,
April 2016,01/04/16,30/04/16,water,MF9,614.2,ML,Hely-Hutchinson,
May 2016,01/05/16,31/05/16,water,MF9,557.71,ML,Hely-Hutchinson,
June 2016,01/06/16,30/06/16,water,MF9,595.6,ML,Hely-Hutchinson,
July 2016,01/07/16,31/07/16,water,MF9,922.68,ML,Hely-Hutchinson,
August 2016,01/08/16,31/08/16,water,MF9,927.45,ML,Hely-Hutchinson,
September 2016,01/09/16,30/09/16,water,MF9,926.97,ML,Hely-Hutchinson,
October 2016,01/10/16,31/10/16,water,MF9,924.26,ML,Hely-Hutchinson,
November 2016,01/11/16,30/11/16,water,MF9,908.13,ML,Hely-Hutchinson,
December 2016,01/12/16,31/12/16,water,MF9,911.45,ML,Hely-Hutchinson,
January 2017,01/01/17,31/01/17,water,MF9,898.41,ML,Hely-Hutchinson,
February 2017,01/02/17,28/02/17,water,MF9,895.31,ML,Hely-Hutchinson,
March 2017,01/03/17,31/03/17,water,MF9,874.5,ML,Hely-Hutchinson,
April 2017,01/04/17,30/04/17,water,MF9,895.9,ML,Hely-Hutchinson,
May 2017,01/05/17,31/05/17,water,MF9,910.7,ML,Hely-Hutchinson,
June 2017,01/06/17,30/06/17,water,MF9,924.74,ML,Hely-Hutchinson,
July 2017,01/07/17,31/07/17,water,MF9,926.47,ML,Hely-Hutchinson,
August 2017,01/08/17,31/08/17,water,MF9,927.25,ML,Hely-Hutchinson,
September 2017,01/09/17,30/09/17,water,MF9,925.32,ML,Hely-Hutchinson,
October 2017,01/10/17,31/10/17,water,MF9,926.53,ML,Hely-Hutchinson,
November 2017,01/11/17,30/11/17,water,MF9,923.94,ML,Hely-Hutchinson,
December 2017,01/12/17,31/12/17,water,MF9,910.94,ML,Hely-Hutchinson,
January 2018,01/01/18,31/01/18,water,MF9,910.87,ML,Hely-Hutchinson,
February 2018,01/02/18,28/02/18,water,MF9,894.14,ML,Hely-Hutchinson,
March 2018,01/03/18,31/03/18,water,MF9,872.0,ML,Hely-Hutchinson,
April 2018,01/04/18,30/04/18,water,MF9,720.5,ML,Hely-Hutchinson,
May 2018,01/05/18,31/05/18,water,MF9,660.87,ML,Hely-Hutchinson,
June 2018,01/06/18,30/06/18,water,MF9,919.97,ML,Hely-Hutchinson,
July 2018,01/07/18,31/07/18,water,MF9,926.1,ML,Hely-Hutchinson,
August 2018,01/08/18,31/08/18,water,MF9,905.71,ML,Hely-Hutchinson,
September 2018,01/09/18,30/09/18,water,MF9,929.97,ML,Hely-Hutchinson,
October 2018,01/10/18,31/10/18,water,MF9,915.71,ML,Hely-Hutchinson,
November 2018,01/11/18,30/11/18,water,MF9,894.57,ML,Hely-Hutchinson,
December 2018,01/12/18,31/12/18,water,MF9,913.42,ML,Hely-Hutchinson,
January 2019,01/01/19,31/01/19,water,MF9,911.32,ML,Hely-Hutchinson,
February 2019,01/02/19,28/02/19,water,MF9,777.32,ML,Hely-Hutchinson,
March 2019,01/03/19,31/03/19,water,MF9,308.87,ML,Hely-Hutchinson,
April 2019,01/04/19,30/04/19,water,MF9,39.33,ML,Hely-Hutchinson,
May 2019,01/05/19,31/05/19,water,MF9,64.43,ML,Hely-Hutchinson,
January 2012,01/01/12,31/01/12,water,MF9,648.81,ML,Woodhead,
February 2012,01/02/12,29/02/12,water,MF9,686.45,ML,Woodhead,
March 2012,01/03/12,31/03/12,water,MF9,640.87,ML,Woodhead,
April 2012,01/04/12,30/04/12,water,MF9,444.77,ML,Woodhead,
May 2012,01/05/12,31/05/12,water,MF9,676.0,ML,Woodhead,
June 2012,01/06/12,30/06/12,water,MF9,702.53,ML,Woodhead,
July 2012,01/07/12,31/07/12,water,MF9,858.16,ML,Woodhead,
August 2012,01/08/12,31/08/12,water,MF9,932.61,ML,Woodhead,
September 2012,01/09/12,30/09/12,water,MF9,858.63,ML,Woodhead,
October 2012,01/10/12,31/10/12,water,MF9,884.03,ML,Woodhead,
November 2012,01/11/12,30/11/12,water,MF9,752.17,ML,Woodhead,
December 2012,01/12/12,31/12/12,water,MF9,766.39,ML,Woodhead,
January 2013,01/01/13,31/01/13,water,MF9,665.29,ML,Woodhead,
February 2013,01/02/13,28/02/13,water,MF9,441.82,ML,Woodhead,
March 2013,01/03/13,31/03/13,water,MF9,614.58,ML,Woodhead,
April 2013,01/04/13,30/04/13,water,MF9,802.97,ML,Woodhead,
May 2013,01/05/13,31/05/13,water,MF9,563.39,ML,Woodhead,
June 2013,01/06/13,30/06/13,water,MF9,529.23,ML,Woodhead,
July 2013,01/07/13,31/07/13,water,MF9,661.03,ML,Woodhead,
August 2013,01/08/13,31/08/13,water,MF9,864.81,ML,Woodhead,
September 2013,01/09/13,30/09/13,water,MF9,944.13,ML,Woodhead,
October 2013,01/10/13,31/10/13,water,MF9,697.23,ML,Woodhead,
November 2013,01/11/13,30/11/13,water,MF9,801.5,ML,Woodhead,
December 2013,01/12/13,31/12/13,water,MF9,835.74,ML,Woodhead,
January 2014,01/01/14,31/01/14,water,MF9,775.48,ML,Woodhead,
February 2014,01/02/14,28/02/14,water,MF9,582.68,ML,Woodhead,
March 2014,01/03/14,31/03/14,water,MF9,610.81,ML,Woodhead,
April 2014,01/04/14,30/04/14,water,MF9,644.03,ML,Woodhead,
May 2014,01/05/14,31/05/14,water,MF9,484.23,ML,Woodhead,
June 2014,01/06/14,30/06/14,water,MF9,569.73,ML,Woodhead,
July 2014,01/07/14,31/07/14,water,MF9,697.29,ML,Woodhead,
August 2014,01/08/14,31/08/14,water,MF9,916.94,ML,Woodhead,
September 2014,01/09/14,30/09/14,water,MF9,779.13,ML,Woodhead,
October 2014,01/10/14,31/10/14,water,MF9,582.06,ML,Woodhead,
November 2014,01/11/14,30/11/14,water,MF9,688.97,ML,Woodhead,
December 2014,01/12/14,31/12/14,water,MF9,674.94,ML,Woodhead,
January 2015,01/01/15,31/01/15,water,MF9,641.77,ML,Woodhead,
February 2015,01/02/15,28/02/15,water,MF9,706.43,ML,Woodhead,
March 2015,01/03/15,31/03/15,water,MF9,506.26,ML,Woodhead,
April 2015,01/04/15,30/04/15,water,MF9,481.13,ML,Woodhead,
May 2015,01/05/15,31/05/15,water,MF9,453.94,ML,Woodhead,
June 2015,01/06/15,30/06/15,water,MF9,568.9,ML,Woodhead,
July 2015,01/07/15,31/07/15,water,MF9,699.26,ML,Woodhead,
August 2015,01/08/15,31/08/15,water,MF9,869.16,ML,Woodhead,
September 2015,01/09/15,30/09/15,water,MF9,747.63,ML,Woodhead,
October 2015,01/10/15,31/10/15,water,MF9,606.48,ML,Woodhead,
November 2015,01/11/15,30/11/15,water,MF9,652.77,ML,Woodhead,
December 2015,01/12/15,31/12/15,water,MF9,640.29,ML,Woodhead,
January 2016,01/01/16,31/01/16,water,MF9,605.06,ML,Woodhead,
February 2016,01/02/16,29/02/16,water,MF9,622.24,ML,Woodhead,
March 2016,01/03/16,31/03/16,water,MF9,680.74,ML,Woodhead,
April 2016,01/04/16,30/04/16,water,MF9,768.83,ML,Woodhead,
May 2016,01/05/16,31/05/16,water,MF9,764.74,ML,Woodhead,
June 2016,01/06/16,30/06/16,water,MF9,789.97,ML,Woodhead,
July 2016,01/07/16,31/07/16,water,MF9,832.23,ML,Woodhead,
August 2016,01/08/16,31/08/16,water,MF9,956.1,ML,Woodhead,
September 2016,01/09/16,30/09/16,water,MF9,956.13,ML,Woodhead,
October 2016,01/10/16,31/10/16,water,MF9,953.58,ML,Woodhead,
November 2016,01/11/16,30/11/16,water,MF9,944.57,ML,Woodhead,
December 2016,01/12/16,31/12/16,water,MF9,945.65,ML,Woodhead,
January 2017,01/01/17,31/01/17,water,MF9,929.78,ML,Woodhead,
February 2017,01/02/17,28/02/17,water,MF9,929.45,ML,Woodhead,
March 2017,01/03/17,31/03/17,water,MF9,909.72,ML,Woodhead,
April 2017,01/04/17,30/04/17,water,MF9,772.1,ML,Woodhead,
May 2017,01/05/17,31/05/17,water,MF9,690.3,ML,Woodhead,
June 2017,01/06/17,30/06/17,water,MF9,829.13,ML,Woodhead,
July 2017,01/07/17,31/07/17,water,MF9,868.16,ML,Woodhead,
August 2017,01/08/17,31/08/17,water,MF9,934.62,ML,Woodhead,
September 2017,01/09/17,30/09/17,water,MF9,877.84,ML,Woodhead,
October 2017,01/10/17,31/10/17,water,MF9,873.28,ML,Woodhead,
November 2017,01/11/17,30/11/17,water,MF9,881.32,ML,Woodhead,
December 2017,01/12/17,31/12/17,water,MF9,860.66,ML,Woodhead,
January 2018,01/01/18,31/01/18,water,MF9,893.48,ML,Woodhead,
February 2018,01/02/18,28/02/18,water,MF9,844.96,ML,Woodhead,
March 2018,01/03/18,31/03/18,water,MF9,615.52,ML,Woodhead,
April 2018,01/04/18,30/04/18,water,MF9,553.77,ML,Woodhead,
May 2018,01/05/18,31/05/18,water,MF9,567.87,ML,Woodhead,
June 2018,01/06/18,30/06/18,water,MF9,804.0,ML,Woodhead,
July 2018,01/07/18,31/07/18,water,MF9,799.06,ML,Woodhead,
August 2018,01/08/18,31/08/18,water,MF9,527.65,ML,Woodhead,
September 2018,01/09/18,30/09/18,water,MF9,698.03,ML,Woodhead,
October 2018,01/10/18,31/10/18,water,MF9,724.19,ML,Woodhead,
November 2018,01/11/18,30/11/18,water,MF9,641.67,ML,Woodhead,
December 2018,01/12/18,31/12/18,water,MF9,699.84,ML,Woodhead,
January 2019,01/01/19,31/01/19,water,MF9,725.52,ML,Woodhead,
February 2019,01/02/19,28/02/19,water,MF9,487.14,ML,Woodhead,
March 2019,01/03/19,31/03/19,water,MF9,534.84,ML,Woodhead,
April 2019,01/04/19,30/04/19,water,MF9,547.87,ML,Woodhead,
May 2019,01/05/19,31/05/19,water,MF9,536.3,ML,Woodhead,
January 2012,01/01/12,31/01/12,water,MF9,0.0,ML,Victoria,
February 2012,01/02/12,29/02/12,water,MF9,0.0,ML,Victoria,
March 2012,01/03/12,31/03/12,water,MF9,0.0,ML,Victoria,
April 2012,01/04/12,30/04/12,water,MF9,0.0,ML,Victoria,
May 2012,01/05/12,31/05/12,water,MF9,0.0,ML,Victoria,
June 2012,01/06/12,30/06/12,water,MF9,19.63,ML,Victoria,
July 2012,01/07/12,31/07/12,water,MF9,84.84,ML,Victoria,
August 2012,01/08/12,31/08/12,water,MF9,123.9,ML,Victoria,
September 2012,01/09/12,30/09/12,water,MF9,129.6,ML,Victoria,
October 2012,01/10/12,31/10/12,water,MF9,129.1,ML,Victoria,
November 2012,01/11/12,30/11/12,water,MF9,126.53,ML,Victoria,
December 2012,01/12/12,31/12/12,water,MF9,119.9,ML,Victoria,
January 2013,01/01/13,31/01/13,water,MF9,109.71,ML,Victoria,
February 2013,01/02/13,28/02/13,water,MF9,97.68,ML,Victoria,
March 2013,01/03/13,31/03/13,water,MF9,13.68,ML,Victoria,
April 2013,01/04/13,30/04/13,water,MF9,0.0,ML,Victoria,
May 2013,01/05/13,31/05/13,water,MF9,1.77,ML,Victoria,
June 2013,01/06/13,30/06/13,water,MF9,75.17,ML,Victoria,
July 2013,01/07/13,31/07/13,water,MF9,116.19,ML,Victoria,
August 2013,01/08/13,31/08/13,water,MF9,129.42,ML,Victoria,
September 2013,01/09/13,30/09/13,water,MF9,129.63,ML,Victoria,
October 2013,01/10/13,31/10/13,water,MF9,128.45,ML,Victoria,
November 2013,01/11/13,30/11/13,water,MF9,129.13,ML,Victoria,
December 2013,01/12/13,31/12/13,water,MF9,124.77,ML,Victoria,
January 2014,01/01/14,31/01/14,water,MF9,118.39,ML,Victoria,
February 2014,01/02/14,28/02/14,water,MF9,111.18,ML,Victoria,
March 2014,01/03/14,31/03/14,water,MF9,107.0,ML,Victoria,
April 2014,01/04/14,30/04/14,water,MF9,126.57,ML,Victoria,
May 2014,01/05/14,31/05/14,water,MF9,128.45,ML,Victoria,
June 2014,01/06/14,30/06/14,water,MF9,130.1,ML,Victoria,
July 2014,01/07/14,31/07/14,water,MF9,129.9,ML,Victoria,
August 2014,01/08/14,31/08/14,water,MF9,130.35,ML,Victoria,
September 2014,01/09/14,30/09/14,water,MF9,128.9,ML,Victoria,
October 2014,01/10/14,31/10/14,water,MF9,126.19,ML,Victoria,
November 2014,01/11/14,30/11/14,water,MF9,120.33,ML,Victoria,
December 2014,01/12/14,31/12/14,water,MF9,111.61,ML,Victoria,
January 2015,01/01/15,31/01/15,water,MF9,107.65,ML,Victoria,
February 2015,01/02/15,28/02/15,water,MF9,87.61,ML,Victoria,
March 2015,01/03/15,31/03/15,water,MF9,17.06,ML,Victoria,
April 2015,01/04/15,30/04/15,water,MF9,0.0,ML,Victoria,
May 2015,01/05/15,31/05/15,water,MF9,0.32,ML,Victoria,
June 2015,01/06/15,30/06/15,water,MF9,27.07,ML,Victoria,
July 2015,01/07/15,31/07/15,water,MF9,59.74,ML,Victoria,
August 2015,01/08/15,31/08/15,water,MF9,96.9,ML,Victoria,
September 2015,01/09/15,30/09/15,water,MF9,115.27,ML,Victoria,
October 2015,01/10/15,31/10/15,water,MF9,128.23,ML,Victoria,
November 2015,01/11/15,30/11/15,water,MF9,128.07,ML,Victoria,
December 2015,01/12/15,31/12/15,water,MF9,123.94,ML,Victoria,
January 2016,01/01/16,31/01/16,water,MF9,82.9,ML,Victoria,
February 2016,01/02/16,29/02/16,water,MF9,69.07,ML,Victoria,
March 2016,01/03/16,31/03/16,water,MF9,63.06,ML,Victoria,
April 2016,01/04/16,30/04/16,water,MF9,53.1,ML,Victoria,
May 2016,01/05/16,31/05/16,water,MF9,3.68,ML,Victoria,
June 2016,01/06/16,30/06/16,water,MF9,19.4,ML,Victoria,
July 2016,01/07/16,31/07/16,water,MF9,62.1,ML,Victoria,
August 2016,01/08/16,31/08/16,water,MF9,105.65,ML,Victoria,
September 2016,01/09/16,30/09/16,water,MF9,118.2,ML,Victoria,
October 2016,01/10/16,31/10/16,water,MF9,128.39,ML,Victoria,
November 2016,01/11/16,30/11/16,water,MF9,124.4,ML,Victoria,
December 2016,01/12/16,31/12/16,water,MF9,120.35,ML,Victoria,
January 2017,01/01/17,31/01/17,water,MF9,112.81,ML,Victoria,
February 2017,01/02/17,28/02/17,water,MF9,106.38,ML,Victoria,
March 2017,01/03/17,31/03/17,water,MF9,97.91,ML,Victoria,
April 2017,01/04/17,30/04/17,water,MF9,93.61,ML,Victoria,
May 2017,01/05/17,31/05/17,water,MF9,89.15,ML,Victoria,
June 2017,01/06/17,30/06/17,water,MF9,102.77,ML,Victoria,
July 2017,01/07/17,31/07/17,water,MF9,128.19,ML,Victoria,
August 2017,01/08/17,31/08/17,water,MF9,128.22,ML,Victoria,
September 2017,01/09/17,30/09/17,water,MF9,127.9,ML,Victoria,
October 2017,01/10/17,31/10/17,water,MF9,127.69,ML,Victoria,
November 2017,01/11/17,30/11/17,water,MF9,127.0,ML,Victoria,
December 2017,01/12/17,31/12/17,water,MF9,124.59,ML,Victoria,
January 2018,01/01/18,31/01/18,water,MF9,117.61,ML,Victoria,
February 2018,01/02/18,28/02/18,water,MF9,109.5,ML,Victoria,
March 2018,01/03/18,31/03/18,water,MF9,99.45,ML,Victoria,
April 2018,01/04/18,30/04/18,water,MF9,62.17,ML,Victoria,
May 2018,01/05/18,31/05/18,water,MF9,34.23,ML,Victoria,
June 2018,01/06/18,30/06/18,water,MF9,69.2,ML,Victoria,
July 2018,01/07/18,31/07/18,water,MF9,120.77,ML,Victoria,
August 2018,01/08/18,31/08/18,water,MF9,128.55,ML,Victoria,
September 2018,01/09/18,30/09/18,water,MF9,130.0,ML,Victoria,
October 2018,01/10/18,31/10/18,water,MF9,126.97,ML,Victoria,
November 2018,01/11/18,30/11/18,water,MF9,118.97,ML,Victoria,
December 2018,01/12/18,31/12/18,water,MF9,114.35,ML,Victoria,
January 2019,01/01/19,31/01/19,water,MF9,108.48,ML,Victoria,
February 2019,01/02/19,28/02/19,water,MF9,70.39,ML,Victoria,
March 2019,01/03/19,31/03/19,water,MF9,2.97,ML,Victoria,
April 2019,01/04/19,30/04/19,water,MF9,0.1,ML,Victoria,
May 2019,01/05/19,31/05/19,water,MF9,5.83,ML,Victoria,
January 2012,01/01/12,31/01/12,water,MF9,92.65,ML,Alexandra,
February 2012,01/02/12,29/02/12,water,MF9,60.17,ML,Alexandra,
March 2012,01/03/12,31/03/12,water,MF9,43.23,ML,Alexandra,
April 2012,01/04/12,30/04/12,water,MF9,48.73,ML,Alexandra,
May 2012,01/05/12,31/05/12,water,MF9,69.55,ML,Alexandra,
June 2012,01/06/12,30/06/12,water,MF9,89.4,ML,Alexandra,
July 2012,01/07/12,31/07/12,water,MF9,104.16,ML,Alexandra,
August 2012,01/08/12,31/08/12,water,MF9,113.61,ML,Alexandra,
September 2012,01/09/12,30/09/12,water,MF9,118.83,ML,Alexandra,
October 2012,01/10/12,31/10/12,water,MF9,113.71,ML,Alexandra,
November 2012,01/11/12,30/11/12,water,MF9,112.13,ML,Alexandra,
December 2012,01/12/12,31/12/12,water,MF9,91.65,ML,Alexandra,
January 2013,01/01/13,31/01/13,water,MF9,74.97,ML,Alexandra,
February 2013,01/02/13,28/02/13,water,MF9,61.86,ML,Alexandra,
March 2013,01/03/13,31/03/13,water,MF9,25.94,ML,Alexandra,
April 2013,01/04/13,30/04/13,water,MF9,44.37,ML,Alexandra,
May 2013,01/05/13,31/05/13,water,MF9,65.29,ML,Alexandra,
June 2013,01/06/13,30/06/13,water,MF9,88.13,ML,Alexandra,
July 2013,01/07/13,31/07/13,water,MF9,93.29,ML,Alexandra,
August 2013,01/08/13,31/08/13,water,MF9,120.65,ML,Alexandra,
September 2013,01/09/13,30/09/13,water,MF9,133.0,ML,Alexandra,
October 2013,01/10/13,31/10/13,water,MF9,119.23,ML,Alexandra,
November 2013,01/11/13,30/11/13,water,MF9,124.47,ML,Alexandra,
December 2013,01/12/13,31/12/13,water,MF9,108.26,ML,Alexandra,
January 2014,01/01/14,31/01/14,water,MF9,88.52,ML,Alexandra,
February 2014,01/02/14,28/02/14,water,MF9,74.61,ML,Alexandra,
March 2014,01/03/14,31/03/14,water,MF9,63.71,ML,Alexandra,
April 2014,01/04/14,30/04/14,water,MF9,66.33,ML,Alexandra,
May 2014,01/05/14,31/05/14,water,MF9,65.58,ML,Alexandra,
June 2014,01/06/14,30/06/14,water,MF9,118.83,ML,Alexandra,
July 2014,01/07/14,31/07/14,water,MF9,132.65,ML,Alexandra,
August 2014,01/08/14,31/08/14,water,MF9,133.03,ML,Alexandra,
September 2014,01/09/14,30/09/14,water,MF9,119.57,ML,Alexandra,
October 2014,01/10/14,31/10/14,water,MF9,97.94,ML,Alexandra,
November 2014,01/11/14,30/11/14,water,MF9,79.63,ML,Alexandra,
December 2014,01/12/14,31/12/14,water,MF9,63.58,ML,Alexandra,
January 2015,01/01/15,31/01/15,water,MF9,52.87,ML,Alexandra,
February 2015,01/02/15,28/02/15,water,MF9,56.25,ML,Alexandra,
March 2015,01/03/15,31/03/15,water,MF9,49.97,ML,Alexandra,
April 2015,01/04/15,30/04/15,water,MF9,13.23,ML,Alexandra,
May 2015,01/05/15,31/05/15,water,MF9,0.26,ML,Alexandra,
June 2015,01/06/15,30/06/15,water,MF9,16.63,ML,Alexandra,
July 2015,01/07/15,31/07/15,water,MF9,32.03,ML,Alexandra,
August 2015,01/08/15,31/08/15,water,MF9,46.32,ML,Alexandra,
September 2015,01/09/15,30/09/15,water,MF9,47.0,ML,Alexandra,
October 2015,01/10/15,31/10/15,water,MF9,48.13,ML,Alexandra,
November 2015,01/11/15,30/11/15,water,MF9,46.1,ML,Alexandra,
December 2015,01/12/15,31/12/15,water,MF9,43.1,ML,Alexandra,
January 2016,01/01/16,31/01/16,water,MF9,65.55,ML,Alexandra,
February 2016,01/02/16,29/02/16,water,MF9,57.93,ML,Alexandra,
March 2016,01/03/16,31/03/16,water,MF9,48.13,ML,Alexandra,
April 2016,01/04/16,30/04/16,water,MF9,42.0,ML,Alexandra,
May 2016,01/05/16,31/05/16,water,MF9,28.32,ML,Alexandra,
June 2016,01/06/16,30/06/16,water,MF9,35.17,ML,Alexandra,
July 2016,01/07/16,31/07/16,water,MF9,52.71,ML,Alexandra,
August 2016,01/08/16,31/08/16,water,MF9,62.61,ML,Alexandra,
September 2016,01/09/16,30/09/16,water,MF9,59.07,ML,Alexandra,
October 2016,01/10/16,31/10/16,water,MF9,55.26,ML,Alexandra,
November 2016,01/11/16,30/11/16,water,MF9,48.47,ML,Alexandra,
December 2016,01/12/16,31/12/16,water,MF9,45.16,ML,Alexandra,
January 2017,01/01/17,31/01/17,water,MF9,44.09,ML,Alexandra,
February 2017,01/02/17,28/02/17,water,MF9,43.45,ML,Alexandra,
March 2017,01/03/17,31/03/17,water,MF9,39.88,ML,Alexandra,
April 2017,01/04/17,30/04/17,water,MF9,41.32,ML,Alexandra,
May 2017,01/05/17,31/05/17,water,MF9,41.0,ML,Alexandra,
June 2017,01/06/17,30/06/17,water,MF9,48.19,ML,Alexandra,
July 2017,01/07/17,31/07/17,water,MF9,67.88,ML,Alexandra,
August 2017,01/08/17,31/08/17,water,MF9,88.5,ML,Alexandra,
September 2017,01/09/17,30/09/17,water,MF9,104.16,ML,Alexandra,
October 2017,01/10/17,31/10/17,water,MF9,93.94,ML,Alexandra,
November 2017,01/11/17,30/11/17,water,MF9,83.84,ML,Alexandra,
December 2017,01/12/17,31/12/17,water,MF9,70.75,ML,Alexandra,
January 2018,01/01/18,31/01/18,water,MF9,58.9,ML,Alexandra,
February 2018,01/02/18,28/02/18,water,MF9,50.57,ML,Alexandra,
March 2018,01/03/18,31/03/18,water,MF9,49.13,ML,Alexandra,
April 2018,01/04/18,30/04/18,water,MF9,75.3,ML,Alexandra,
May 2018,01/05/18,31/05/18,water,MF9,102.19,ML,Alexandra,
June 2018,01/06/18,30/06/18,water,MF9,122.27,ML,Alexandra,
July 2018,01/07/18,31/07/18,water,MF9,116.77,ML,Alexandra,
August 2018,01/08/18,31/08/18,water,MF9,109.65,ML,Alexandra,
September 2018,01/09/18,30/09/18,water,MF9,131.93,ML,Alexandra,
October 2018,01/10/18,31/10/18,water,MF9,117.48,ML,Alexandra,
